0	0.340000	0.022262	122	49876	0.000000	0.000000	nan	nan	0.000000	0.000373	1.024680	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	50647	100898	0.000000	0.000000	0.000000	nan	0.000000	0.000219	0.989174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	101186	151393	0.000000	0.000000	nan	nan	0.000000	0.000191	0.983088	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	152057	201673	0.000000	0.000000	nan	nan	0.000000	0.000251	0.995868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	202111	252421	0.000000	0.000000	nan	nan	0.000000	0.000239	1.008927	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	252793	302933	0.000000	0.000000	0.000000	nan	0.000000	0.000312	0.992457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	303039	353391	0.000000	0.000000	0.000000	nan	0.000000	0.000239	1.005176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	353604	403986	0.000000	0.000000	nan	nan	0.000000	0.000151	0.972332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	404230	454342	0.000000	0.000000	nan	nan	0.000000	0.000296	1.013422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	454669	504757	0.000000	0.000000	0.000000	-0.876043	-0.093667	0.000386	1.106052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	505131	555485	0.000000	0.000000	nan	-0.965030	-0.154206	0.000608	1.406972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	555716	605814	0.000000	0.000000	0.000000	-0.797393	-0.089634	0.000460	1.154228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	606256	656491	0.000000	0.000000	0.000000	0.180476	0.038144	0.000458	1.010719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	656569	707029	0.000000	0.000000	0.000000	0.331053	0.087834	0.000373	0.971101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	707211	757565	0.000000	0.000000	0.000000	0.059916	0.003507	0.000247	1.014087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	757900	808064	0.000000	0.000000	0.000000	0.168701	0.021902	0.000383	1.038846	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	808407	858321	0.000000	0.000000	0.000000	0.657895	0.064993	0.000406	0.980334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	858687	908999	0.000000	0.000000	nan	0.657895	0.123496	0.000388	0.903409	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	909114	959474	0.000000	0.000000	nan	0.657895	0.098741	0.000453	0.887994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	959603	1010100	0.000000	0.000000	0.000000	0.657895	0.057754	0.000465	0.901425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	1010169	1060503	0.000000	0.000000	0.000000	-0.329007	-0.065183	0.000454	1.086248	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	1060998	1111093	0.000000	0.000000	nan	nan	0.000000	0.000324	1.010404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	1111140	1161049	0.000000	0.000000	0.000000	-0.862069	-0.004987	0.000300	1.080796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	1161717	1211824	0.000000	0.000000	0.000000	-0.379681	-0.020844	0.000268	1.078506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	1212141	1262606	0.000000	0.000000	0.000000	-0.479540	-0.007245	0.000359	0.978923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	1262938	1313044	0.000000	0.000000	0.000000	0.665557	0.016299	0.000416	1.044051	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.340000	0.022262	1313491	1363545	0.000000	0.000000	0.000000	nan	0.000000	0.000109	1.018351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
